pos_sim,neg_sim,pos_neg_sim
0.400914192199707,0.4254713654518127,0.7618330717086792
0.1302112638950348,0.4224048256874084,0.090261086821556
0.5907753705978394,0.0609341748058795,0.0967116355895996
0.0832436084747314,0.3526099622249603,0.0962978228926658
0.6041589975357056,0.6370029449462891,0.4250946044921875
0.9574252367019652,0.1768875569105148,0.1853440850973129
0.7836943864822388,0.1659182608127594,0.1948827058076858
0.8631744384765625,0.638748288154602,0.7330451011657715
0.7798537015914917,0.5004086494445801,0.3464416861534118
0.4366177916526794,0.2107675522565841,0.1834770739078521
0.089583471417427,0.3447149693965912,0.0553345717489719
0.0,0.0,0.0019496866734698
0.7572799921035767,0.4917619228363037,0.6070413589477539
0.3918294608592987,0.7234761118888855,0.5059627890586853
0.3270457983016968,0.9347388744354248,0.3318012952804565
0.969273805618286,0.5326004028320312,0.5093129873275757
0.8164666891098022,0.7061328887939453,0.7833788394927979
0.6326088309288025,0.8939337730407715,0.6421171426773071
0.3543580174446106,0.0415425822138786,0.0953204482793808
0.7768660187721252,0.7349144220352173,0.9384989738464355
0.3369662761688232,0.6545478105545044,0.2212908267974853
0.7344164252281189,0.5189658403396606,0.5388785600662231
0.0977282226085662,0.0244066566228866,0.0820283144712448
1.0000001192092896,0.2217681407928466,0.2217681407928466
0.2535340189933777,0.2202076762914657,0.442111611366272
0.4995392560958862,0.3031988739967346,0.4492870569229126
0.5396648049354553,0.4495631456375122,0.5335413217544556
0.0503799989819526,0.1321070194244384,0.0563169531524181
0.4862631857395172,0.3673909604549408,0.4006322920322418
0.890198826789856,0.3533504605293274,0.3944711685180664
0.358819842338562,0.3629166483879089,0.4250349402427673
0.191665232181549,0.191665232181549,0.9999999403953552
0.7411210536956787,0.0766637027263641,0.2219939827919006
0.7158070802688599,0.2315850555896759,0.2152097523212433
0.8864858150482178,0.3223432302474975,0.355284571647644
0.3744444847106933,0.221142292022705,0.605463981628418
0.8689924478530884,0.5490223169326782,0.5218592882156372
0.2120185792446136,0.2740468382835388,0.3722917735576629
0.6547577381134033,0.0999607294797897,0.151839017868042
0.1555569618940353,0.1443637460470199,0.2037648856639862
0.845836341381073,0.7056999206542969,0.7348423004150391
0.8833367824554443,0.1338061988353729,0.1216268166899681
0.5343682765960693,0.0109829977154731,0.0006402450380846
0.1894075125455856,0.2010543346405029,0.8022496700286865
0.5334519743919373,0.0,0.0913414433598518
0.0443361364305019,0.1789458394050598,0.1248156428337097
0.6618368029594421,0.2855321168899536,0.0211688801646232
0.9970448613166808,0.8170589208602905,0.8146443963050842
0.5496954917907715,0.7018898129463196,0.5733504891395569
0.5513678193092346,0.1940791010856628,0.1511924415826797
0.8474951982498169,0.3152698278427124,0.3320281505584717
0.9077703952789308,0.2414357364177703,0.2013851702213287
0.8267269134521484,0.2780763208866119,0.2958846390247345
0.3293066918849945,0.1509870588779449,0.6634846925735474
0.4159092307090759,0.1348663866519928,0.1235196590423584
0.6968199014663696,0.05843186378479,0.0281293932348489
0.5336285829544067,0.8153983354568481,0.1864625066518783
0.8426611423492432,0.178618386387825,0.1699052155017852
0.7739794254302979,0.2214688658714294,0.3093405067920685
0.1832235306501388,0.0,0.0003431983641348
0.7883753180503845,0.4198302626609802,0.5643011331558228
0.4406512975692749,0.9326044917106628,0.4499036371707916
0.797466516494751,0.7913293838500977,0.9285690784454346
1.0,0.2176632136106491,0.2176632285118103
0.5325820446014404,0.5658653974533081,0.5702460408210754
0.7844165563583374,0.3706184029579162,0.5047077536582947
0.1688317358493805,0.4958145022392273,0.0645272061228752
0.8256875276565552,0.2993630766868591,0.2948942184448242
0.9037032127380372,0.3668379783630371,0.2657389938831329
0.8964623808860779,0.3899298906326294,0.3860557675361633
0.0400277338922023,0.0457082949578762,0.0
0.5661036968231201,0.3388944566249847,0.4179673194885254
0.336681604385376,0.1534473299980163,0.1777020543813705
0.1453514099121093,0.1783985644578933,0.2368130683898925
0.3365848362445831,0.4080866575241089,0.1689320057630539
0.26447394490242,0.1172527521848678,0.055849365890026
0.3930462598800659,0.0721734911203384,0.0382791347801685
0.6419564485549927,0.1039117574691772,0.0443679541349411
0.1726179718971252,0.2039155662059784,0.0788074508309364
0.8831069469451904,0.5941542983055115,0.553447961807251
0.6757421493530273,0.6608678698539734,0.9007607698440552
0.8738276958465576,0.7388660311698914,0.9027563333511353
0.443557858467102,0.4001235961914062,0.61368727684021
0.4888879358768463,0.5495656132698059,0.7389388680458069
0.0910148471593856,0.0946119427680969,0.416677713394165
0.6963925361633301,0.2892050743103027,0.1367720812559127
0.5606086254119873,0.3307833075523376,0.2189576923847198
0.8444052934646606,0.656328558921814,0.7764674425125122
0.0702382549643516,0.0800499394536018,0.7022976875305176
0.7750486135482788,1.0,0.7750486135482788
0.4874727725982666,0.3307328820228576,0.1221877932548523
0.6975427865982056,0.6225241422653198,0.9021103382110596
